6.857792735099792480e-01	2.148076742887496948e-01	5.130866169929504395e-01	-2.224520742893218994e-01	1.007001161575317383e+00	6.267434954643249512e-01	5.587168335914611816e-01	4.763911366462707520e-01	5.181979537010192871e-01	2.468860000371932983e-01
7.588802576065063477e-01	8.411499261856079102e-01	4.285773336887359619e-01	-3.422260582447052002e-01	7.527341842651367188e-01	6.231192350387573242e-01	2.861504554748535156e+00	-1.759217530488967896e-01	2.412112057209014893e-01	-7.972169518470764160e-01
4.849433600902557373e-01	9.758895635604858398e-02	2.807380259037017822e-01	1.956700086593627930e-01	9.309765100479125977e-01	-1.252496689558029175e-01	3.718718588352203369e-01	1.550309807062149048e-01	-2.262709736824035645e-01	3.450227379798889160e-01
-6.135039925575256348e-01	-1.613353967666625977e+00	2.276827096939086914e+00	1.214667335152626038e-01	5.374310612678527832e-01	2.721490263938903809e-01	1.388808965682983398e+00	1.302329301834106445e+00	-4.494656622409820557e-01	-1.313869833946228027e+00
8.471654057502746582e-01	3.400953710079193115e-01	6.051787137985229492e-01	2.750122919678688049e-02	7.879945635795593262e-01	3.038429319858551025e-01	4.735856056213378906e-01	4.022256731986999512e-01	3.542338609695434570e-01	5.199619531631469727e-01
-1.809481084346771240e-01	-1.439689278602600098e+00	2.651706933975219727e+00	2.357722073793411255e-01	2.702263593673706055e-01	-3.344931602478027344e-01	9.929563403129577637e-01	1.196461200714111328e+00	-7.577214837074279785e-01	-2.003661632537841797e+00
5.765130519866943359e-01	1.335780620574951172e+00	8.712179064750671387e-01	9.322029948234558105e-01	3.269095718860626221e-01	-3.469296395778656006e-01	9.757973551750183105e-01	-3.808376491069793701e-01	-2.630373649299144745e-02	6.704176068305969238e-01
-1.029955893754959106e-01	1.440831273794174194e-01	1.112828254699707031e+00	-5.013989806175231934e-01	6.504460573196411133e-01	7.467138171195983887e-01	3.289042115211486816e-01	-1.224363595247268677e-01	-9.843550920486450195e-01	-1.336138844490051270e-01
-1.387934833765029907e-01	7.281368970870971680e-01	-2.220816612243652344e-01	8.585741519927978516e-01	7.729954123497009277e-01	-6.422099471092224121e-01	7.304908037185668945e-01	3.148240447044372559e-01	-4.684033393859863281e-01	-4.239011108875274658e-01
6.191554665565490723e-01	2.971209287643432617e-01	1.586036980152130127e-01	1.159007549285888672e+00	1.003794670104980469e+00	3.006191849708557129e-01	2.199190407991409302e-01	3.235523402690887451e-01	-8.852453231811523438e-01	8.991633653640747070e-01
4.457937479019165039e-01	5.729989409446716309e-01	7.416872382164001465e-01	-6.311765909194946289e-01	2.942885756492614746e-01	-1.808418929576873779e-01	1.688892722129821777e+00	-3.300437703728675842e-02	-2.133145779371261597e-01	2.805614843964576721e-02
6.525219082832336426e-01	3.064008057117462158e-01	6.241433694958686829e-02	3.663732409477233887e-01	2.642830610275268555e-01	-5.326703935861587524e-02	8.209869861602783203e-01	8.827781081199645996e-01	-9.110886454582214355e-01	5.634137392044067383e-01
-1.386591196060180664e-01	5.090036392211914062e-01	2.685799300670623779e-01	1.086903929710388184e+00	6.567373871803283691e-01	-3.534284234046936035e-01	4.576076567173004150e-01	-3.142960965633392334e-01	-3.380489349365234375e-01	-6.895999312400817871e-01
5.211028456687927246e-01	-4.113774597644805908e-01	4.232886731624603271e-01	4.897899627685546875e-01	1.452316194772720337e-01	-6.502863764762878418e-01	7.709067463874816895e-01	4.922423958778381348e-01	-1.064974546432495117e+00	1.075599491596221924e-01
7.520309686660766602e-01	7.122724056243896484e-01	7.609685659408569336e-01	-8.038691282272338867e-01	3.804760277271270752e-01	1.393180042505264282e-01	1.461402773857116699e-01	1.588687539100646973e+00	-6.558347940444946289e-01	1.294400393962860107e-01
1.376305580139160156e+00	6.828131079673767090e-01	2.409239560365676880e-01	4.596036374568939209e-01	8.808151483535766602e-01	-9.536261111497879028e-02	2.212207391858100891e-02	1.239555239677429199e+00	2.527176737785339355e-01	2.760856151580810547e-01
8.875854611396789551e-01	1.283627510070800781e+00	6.197537779808044434e-01	5.534563064575195312e-01	5.947380065917968750e-01	5.605986714363098145e-01	1.583115905523300171e-01	1.356909871101379395e+00	7.532663941383361816e-01	1.951747536659240723e-01
1.058010697364807129e+00	9.001837372779846191e-01	5.056074857711791992e-01	5.993656516075134277e-01	1.218663334846496582e+00	4.972522556781768799e-01	1.595331355929374695e-02	8.276589512825012207e-01	8.454707860946655273e-01	2.403674274682998657e-01
-6.983761489391326904e-02	1.157054185867309570e+00	8.323534131050109863e-01	-4.992770776152610779e-02	2.033769786357879639e-01	2.000211477279663086e-01	1.803887635469436646e-01	2.389970719814300537e-01	2.718797139823436737e-02	-8.537960648536682129e-01
1.054489135742187500e+00	9.386075735092163086e-01	7.792283892631530762e-01	1.832027547061443329e-02	-4.462987184524536133e-01	-6.087338328361511230e-01	1.004168152809143066e+00	1.359008908271789551e+00	-5.458323955535888672e-01	4.156647324562072754e-01
-2.140455096960067749e-01	8.487918972969055176e-01	7.727281451225280762e-01	1.331216096878051758e-01	7.792365550994873047e-01	7.761777043342590332e-01	4.841902479529380798e-02	1.812316894531250000e+00	1.345257312059402466e-01	6.872748732566833496e-01
-5.786620974540710449e-01	3.431984186172485352e-01	9.543250203132629395e-01	-4.255568385124206543e-01	7.839460372924804688e-01	2.070954740047454834e-01	2.096387743949890137e-01	-3.753682225942611694e-02	-9.063412547111511230e-01	-3.270688652992248535e-01
6.210194230079650879e-01	1.269276499748229980e+00	2.001029066741466522e-02	3.201065361499786377e-01	1.161922931671142578e+00	9.437507390975952148e-01	1.978745609521865845e-01	1.110291838645935059e+00	1.912930756807327271e-01	2.785321474075317383e-01
2.445403337478637695e+00	-8.952441215515136719e-01	3.123260259628295898e+00	1.860360032878816128e-03	1.851710826158523560e-01	1.189761996269226074e+00	2.530060291290283203e+00	7.689082026481628418e-01	1.029014229774475098e+00	-1.987021207809448242e+00
2.197727411985397339e-01	-2.708694040775299072e-01	3.596044480800628662e-01	4.045871496200561523e-01	-6.474961992353200912e-03	-5.710561871528625488e-01	1.103173494338989258e+00	5.286952853202819824e-01	-5.868551731109619141e-01	-2.368727475404739380e-01
8.161907196044921875e-01	1.027591943740844727e+00	1.465585708618164062e+00	-9.208042621612548828e-01	7.848412394523620605e-01	3.476861417293548584e-01	-2.847804129123687744e-01	1.291080594062805176e+00	4.308266937732696533e-01	-4.721388816833496094e-01
5.794411897659301758e-01	1.061123728752136230e+00	7.405313253402709961e-01	3.251971900463104248e-01	4.466534256935119629e-01	9.805892705917358398e-01	8.078110814094543457e-01	-4.508523344993591309e-01	1.953064464032649994e-03	1.378466188907623291e-01
1.306660622358322144e-01	9.155046939849853516e-01	1.427258372306823730e+00	-4.197241067886352539e-01	1.123805046081542969e+00	1.398396492004394531e+00	-2.849986255168914795e-01	1.974984169006347656e+00	3.926746249198913574e-01	2.630621790885925293e-01
3.996316194534301758e-01	6.777418851852416992e-01	5.109283924102783203e-01	-5.132817029953002930e-01	5.619828104972839355e-01	4.720178544521331787e-01	1.451294541358947754e+00	1.538306623697280884e-01	-1.634455323219299316e-01	5.877411961555480957e-01
-4.773975610733032227e-01	5.107746720314025879e-01	-1.768182963132858276e-01	2.553181052207946777e-01	1.385795235633850098e+00	-5.744422674179077148e-01	8.132220506668090820e-01	2.557259500026702881e-01	3.293822705745697021e-02	-1.315631628036499023e+00
-2.108996063470840454e-01	1.766507327556610107e-01	1.576661825180053711e+00	-6.446353197097778320e-01	7.068300843238830566e-01	2.467977404594421387e-01	1.804987043142318726e-01	6.765054464340209961e-01	-1.398560255765914917e-01	5.071904659271240234e-01
2.773893177509307861e-01	1.473368406295776367e+00	4.303686618804931641e-01	-2.135092914104461670e-01	8.096331357955932617e-01	-5.661274790763854980e-01	2.606043815612792969e-01	6.051560044288635254e-01	-3.171666562557220459e-01	1.386402100324630737e-01
1.591901421546936035e+00	-5.688000321388244629e-01	1.193401455879211426e+00	-4.795799255371093750e-01	1.047707080841064453e+00	1.265020132064819336e+00	1.062933325767517090e+00	-2.458630800247192383e-01	-2.319522500038146973e-01	-8.577009439468383789e-01
9.196789860725402832e-01	2.006640583276748657e-01	1.701276183128356934e+00	-3.262311816215515137e-01	1.451647877693176270e+00	-5.164526700973510742e-01	-3.512997627258300781e-01	1.041942834854125977e+00	3.769466280937194824e-01	5.853171348571777344e-01
4.857098758220672607e-01	1.163940280675888062e-01	2.408049255609512329e-01	8.298162221908569336e-01	-4.594554007053375244e-01	2.084989100694656372e-01	1.687829375267028809e+00	1.583190679550170898e+00	-4.738435894250869751e-02	2.953507602214813232e-01
-1.132045745849609375e+00	-1.634108275175094604e-01	3.263958215713500977e+00	3.928809762001037598e-01	-1.548150539398193359e+00	1.169427394866943359e+00	3.570624589920043945e+00	3.006402492523193359e+00	-8.666746616363525391e-01	-1.282600998878479004e+00
-5.221909880638122559e-01	-9.948052763938903809e-01	3.120421648025512695e+00	9.492938518524169922e-01	-7.302858233451843262e-01	6.652272343635559082e-01	2.716644287109375000e+00	2.222958803176879883e+00	1.245267614722251892e-01	-1.760915160179138184e+00
-2.233060151338577271e-01	5.167287588119506836e-01	-1.289462894201278687e-01	2.929399907588958740e-01	1.674111247062683105e+00	-1.199682474136352539e+00	9.950578808784484863e-01	3.260028660297393799e-01	2.278440259397029877e-02	-3.506126403808593750e-01
-1.078266620635986328e+00	9.782817959785461426e-01	2.496940374374389648e+00	9.644805192947387695e-01	-1.665381431579589844e+00	1.718224763870239258e+00	2.978435516357421875e+00	3.483166217803955078e+00	2.050530761480331421e-01	-2.326037406921386719e+00
-1.930126905441284180e+00	-9.113441407680511475e-02	6.243965625762939453e+00	1.207400918006896973e+00	-7.108358144760131836e-01	-4.192982614040374756e-01	1.151949405670166016e+00	1.169822931289672852e+00	-2.901240587234497070e+00	-1.012330293655395508e+00
2.026701420545578003e-01	8.641762733459472656e-01	4.506082832813262939e-01	5.188207626342773438e-01	6.136623620986938477e-01	-5.061872601509094238e-01	5.639489293098449707e-01	4.273943901062011719e-01	-3.709421455860137939e-01	8.074229955673217773e-01
-3.456417024135589600e-01	-9.907672405242919922e-01	2.211133480072021484e+00	2.986482083797454834e-01	7.778363227844238281e-01	1.220403552055358887e+00	3.332128524780273438e-01	9.991504251956939697e-02	-1.306944370269775391e+00	-6.902925372123718262e-01
7.637792825698852539e-01	-3.505053520202636719e-01	-1.514440625905990601e-01	7.753636240959167480e-01	8.078398704528808594e-01	1.700444698333740234e+00	1.883710026741027832e-01	1.694829225540161133e+00	-7.525030374526977539e-01	1.234537176787853241e-02
-7.229670286178588867e-01	-9.859848022460937500e-01	3.290418386459350586e+00	1.146772503852844238e+00	1.492281556129455566e-01	8.543621748685836792e-02	8.558195829391479492e-01	9.558658599853515625e-01	1.793665438890457153e-01	-8.993253707885742188e-01
-1.942964345216751099e-01	-6.283613387495279312e-03	-1.128526777029037476e-01	6.604208946228027344e-01	9.780188202857971191e-01	-1.969025731086730957e-01	5.385003685951232910e-01	2.288740575313568115e-01	-3.708082735538482666e-01	-1.099916577339172363e+00
1.551811814308166504e+00	8.623237609863281250e-01	4.009999036788940430e-01	2.525848448276519775e-01	1.139507651329040527e+00	3.447226807475090027e-02	-1.647924035787582397e-01	6.877130866050720215e-01	-4.797522127628326416e-01	6.308760046958923340e-01
8.972675800323486328e-01	1.075041770935058594e+00	4.990808367729187012e-01	5.613872408866882324e-01	-1.120595708489418030e-01	-5.030034780502319336e-01	-6.924045085906982422e-02	1.026995301246643066e+00	-1.247874975204467773e+00	-1.598950624465942383e-01
-2.205392867326736450e-01	6.445944309234619141e-01	1.004271507263183594e+00	-1.611842811107635498e-01	7.374333143234252930e-01	1.688980817794799805e+00	4.874198734760284424e-01	9.169778227806091309e-01	-2.623322248458862305e+00	-1.546790599822998047e+00
8.292354941368103027e-01	7.957373559474945068e-02	5.313789248466491699e-01	-2.243989557027816772e-01	8.076157569885253906e-01	-2.047799229621887207e-01	1.649971604347229004e+00	-1.088125631213188171e-01	4.180342555046081543e-01	-3.194145113229751587e-02
3.660779595375061035e-01	1.569211125373840332e+00	4.132806658744812012e-01	2.844550013542175293e-01	3.091123104095458984e-01	2.840180695056915283e-01	3.498970866203308105e-01	4.465693831443786621e-01	-3.688477873802185059e-01	1.788002997636795044e-01
7.617591619491577148e-01	1.725859493017196655e-01	-3.633092045783996582e-01	5.255247950553894043e-01	3.879404962062835693e-01	-2.860420048236846924e-01	1.439835309982299805e+00	3.172622621059417725e-01	-7.090497016906738281e-01	-3.769779801368713379e-01
7.515679597854614258e-01	5.506466031074523926e-01	4.207040965557098389e-01	5.514743924140930176e-01	8.771579265594482422e-01	-2.931444644927978516e-01	1.305059075355529785e+00	-2.676888108253479004e-01	4.929790198802947998e-01	3.833878040313720703e-01
1.774538636207580566e+00	-9.062254428863525391e-01	1.573572874069213867e+00	8.448179960250854492e-01	3.716354668140411377e-01	6.978808641433715820e-01	1.894518971443176270e+00	9.656870961189270020e-01	1.231633663177490234e+00	-1.869549751281738281e+00
1.033772468566894531e+00	1.437663435935974121e+00	7.676195353269577026e-02	8.518539667129516602e-01	7.548133730888366699e-01	-1.044297888875007629e-01	4.925718996673822403e-03	9.597437381744384766e-01	-1.216588854789733887e+00	6.739997863769531250e-01
2.069936543703079224e-01	1.680222630500793457e+00	4.628381729125976562e-01	5.836019515991210938e-01	2.684236764907836914e-01	4.058907628059387207e-01	3.696641921997070312e-01	5.130559206008911133e-01	-4.284755289554595947e-01	3.626785278320312500e-01
1.005089998245239258e+00	5.762960296124219894e-03	4.647329747676849365e-01	-1.836006641387939453e-01	5.180672407150268555e-01	1.209724396467208862e-01	4.174487888813018799e-01	3.932942152023315430e-01	-1.977110654115676880e-01	2.718951366841793060e-02
1.188428282737731934e+00	6.608796715736389160e-01	9.293446689844131470e-02	1.373971104621887207e+00	6.037428975105285645e-01	1.389562189579010010e-01	-6.739304065704345703e-01	9.785363674163818359e-01	-3.963651657104492188e-01	-7.122865915298461914e-01
5.490012764930725098e-01	-4.150474667549133301e-01	3.529372513294219971e-01	9.181389808654785156e-01	2.458987534046173096e-01	3.537655770778656006e-01	1.355913519859313965e+00	9.535015374422073364e-02	-3.161415159702301025e-01	3.065162897109985352e-01
4.505133628845214844e-01	-2.795397117733955383e-02	4.384249448776245117e-01	7.622478008270263672e-01	3.362657427787780762e-01	-2.727224826812744141e-01	3.889264166355133057e-01	4.790787398815155029e-01	-8.984665274620056152e-01	5.890733599662780762e-01
1.089981436729431152e+00	2.908844649791717529e-01	8.225806951522827148e-01	-4.373961687088012695e-01	6.048820614814758301e-01	-2.095873355865478516e-01	2.272112607955932617e+00	-3.241242170333862305e-01	1.220978051424026489e-01	-2.576806545257568359e-01
-2.028175890445709229e-01	2.051963567733764648e+00	1.537994265556335449e+00	1.560459971427917480e+00	1.072765588760375977e+00	2.476985454559326172e+00	-4.565577805042266846e-01	3.719326853752136230e-01	-2.263510704040527344e+00	-1.405432581901550293e+00
2.918343842029571533e-01	-6.511099636554718018e-02	7.196392416954040527e-01	2.267204225063323975e-01	5.957788825035095215e-01	-9.175978302955627441e-01	-2.441861107945442200e-02	5.231114625930786133e-01	-3.540309667587280273e-01	-1.571244448423385620e-01
8.571277856826782227e-01	-4.404112994670867920e-01	2.233099937438964844e-01	-3.925227001309394836e-02	6.551998853683471680e-01	4.529941678047180176e-01	9.235695600509643555e-01	6.648154258728027344e-01	-1.330682486295700073e-01	3.364110291004180908e-01
1.095793485641479492e+00	1.667660117149353027e+00	3.000653386116027832e-01	2.128282636404037476e-01	1.097208499908447266e+00	7.653138041496276855e-01	4.618013501167297363e-01	7.961375117301940918e-01	1.247222796082496643e-01	7.339354157447814941e-01
8.986517786979675293e-01	5.307479500770568848e-01	6.597473025321960449e-01	5.232874155044555664e-01	1.254639744758605957e+00	8.091566562652587891e-01	1.719315648078918457e-01	7.492982745170593262e-01	1.001023888587951660e+00	2.619583308696746826e-01
-1.270553916692733765e-01	-5.085995048284530640e-02	1.618854403495788574e-01	3.794623613357543945e-01	5.421201586723327637e-01	-1.534085273742675781e-01	5.534541010856628418e-01	6.550742983818054199e-01	-6.049938127398490906e-02	-1.714670300483703613e+00
-7.683388590812683105e-01	1.510971188545227051e-01	1.213422536849975586e+00	-9.167581051588058472e-02	6.659525632858276367e-01	3.689921796321868896e-01	1.626106649637222290e-01	1.256263256072998047e+00	2.666238509118556976e-02	5.027039051055908203e-01
2.169508218765258789e+00	4.874870479106903076e-01	1.304381608963012695e+00	-1.141373991966247559e+00	1.024399280548095703e+00	1.656972050666809082e+00	2.102451324462890625e+00	-2.211099267005920410e-01	-3.851234614849090576e-01	-1.013072490692138672e+00
-9.325470924377441406e-01	6.012096405029296875e-01	1.951207667589187622e-01	1.591542959213256836e-01	1.275990605354309082e+00	-4.240254163742065430e-01	9.766680002212524414e-01	-1.126306876540184021e-01	-4.101555645465850830e-01	-4.532219842076301575e-02
-1.587946295738220215e+00	-2.848578214645385742e+00	3.577399015426635742e+00	1.353437066078186035e+00	2.221332788467407227e+00	8.083450794219970703e-01	-4.012206792831420898e-01	4.456215381622314453e+00	-4.148058414459228516e+00	-3.563501119613647461e+00
-1.351254224777221680e+00	-1.074213624000549316e+00	6.230535507202148438e+00	1.593453645706176758e+00	1.169143557548522949e+00	-9.054551720619201660e-01	1.091187477111816406e+00	1.607502818107604980e+00	8.052578568458557129e-01	-2.935185432434082031e+00
1.012231111526489258e+00	1.175641417503356934e-01	7.974448204040527344e-01	2.609837949275970459e-01	5.186142325401306152e-01	-1.565545946359634399e-01	2.237079620361328125e+00	-2.132215350866317749e-01	5.216521620750427246e-01	2.493324577808380127e-01
1.321915090084075928e-01	3.947297930717468262e-01	1.112077951431274414e+00	6.046973466873168945e-01	4.311015605926513672e-01	-3.968164920806884766e-01	-9.109382033348083496e-01	7.555744647979736328e-01	-5.110727548599243164e-01	-7.756755948066711426e-01
-5.727729797363281250e-01	8.482830524444580078e-01	2.318244799971580505e-02	-1.436935830861330032e-02	1.566694259643554688e+00	-8.192108273506164551e-01	6.667775511741638184e-01	3.554276823997497559e-01	-2.911546230316162109e-01	1.392890326678752899e-02
4.955430328845977783e-01	-1.025033220648765564e-01	3.093281269073486328e+00	4.426451921463012695e-01	-6.941576600074768066e-01	1.531892657279968262e+00	7.207127213478088379e-01	1.355350375175476074e+00	-1.378832101821899414e+00	-1.815414190292358398e+00
4.108028113842010498e-01	1.208211705088615417e-01	7.346807122230529785e-01	4.987290501594543457e-01	-2.812922298908233643e-01	-5.247480869293212891e-01	1.465905427932739258e+00	6.141142845153808594e-01	-4.182980060577392578e-01	5.541874170303344727e-01
-3.807516336441040039e+00	-1.157201647758483887e+00	6.051242351531982422e+00	8.740454316139221191e-01	2.534453392028808594e+00	-8.184096813201904297e-01	4.341013908386230469e+00	4.031541943550109863e-01	1.223425865173339844e-01	-2.913956403732299805e+00
-4.085041046142578125e+00	-1.124562740325927734e+00	5.253578186035156250e+00	3.022847652435302734e+00	1.065973281860351562e+00	-4.089623987674713135e-01	3.424878835678100586e+00	2.406912088394165039e+00	-5.870445370674133301e-01	-3.644188642501831055e+00
-1.193686127662658691e-01	3.161749541759490967e-01	6.129289269447326660e-01	-2.017527371644973755e-01	1.005426406860351562e+00	-9.231418967247009277e-01	-2.097008973360061646e-01	1.062590241432189941e+00	-5.791201591491699219e-01	3.177658841013908386e-02
2.116873979568481445e+00	1.300335645675659180e+00	1.925082683563232422e+00	4.146148264408111572e-02	4.027593135833740234e-01	1.074850082397460938e+00	4.050873756408691406e+00	3.215786535292863846e-03	1.079461574554443359e+00	-1.098919630050659180e+00
-7.705885916948318481e-02	3.140196204185485840e-01	-1.717780083417892456e-01	1.768070757389068604e-01	1.578105568885803223e+00	-7.017131447792053223e-01	5.087507367134094238e-01	4.420082271099090576e-01	-6.677460856735706329e-03	-2.267504930496215820e-01
3.630386590957641602e-01	1.174894332885742188e+00	8.090302348136901855e-01	6.935467720031738281e-01	2.543761432170867920e-01	-3.568091988563537598e-01	-2.520077824592590332e-01	7.720804214477539062e-01	4.785950183868408203e-01	-5.214856266975402832e-01
-5.851217731833457947e-02	4.931686520576477051e-01	1.062070846557617188e+00	4.315866231918334961e-01	9.008700251579284668e-01	2.558411061763763428e-01	-3.409669399261474609e-01	-4.194272160530090332e-01	-6.441401839256286621e-01	-1.345914155244827271e-01
2.457956224679946899e-01	1.397490262985229492e+00	2.314435988664627075e-01	4.859254695475101471e-03	1.240061640739440918e+00	-1.496561616659164429e-01	-7.105080783367156982e-02	7.497588396072387695e-01	2.343444526195526123e-01	-1.362036466598510742e-01
1.743304133415222168e+00	8.956269621849060059e-01	6.593925952911376953e-01	1.693521142005920410e-01	5.979736894369125366e-02	-3.394747376441955566e-01	3.239308893680572510e-01	1.109493017196655273e+00	-1.231742143630981445e+00	4.763298630714416504e-01
3.717846572399139404e-01	7.293841987848281860e-02	2.743541002273559570e+00	5.037245154380798340e-01	5.246697068214416504e-01	1.012390494346618652e+00	-1.948320716619491577e-01	-6.946964263916015625e-01	-1.419071197509765625e+00	-1.255125045776367188e+00
7.396720647811889648e-01	-2.336375117301940918e-01	4.358192384243011475e-01	1.066998839378356934e+00	1.255266308784484863e+00	-2.158280313014984131e-01	1.900462508201599121e-01	-2.639392577111721039e-02	-6.103629469871520996e-01	8.074882030487060547e-01
-1.284935593605041504e+00	6.519191265106201172e-01	1.734126806259155273e+00	1.479179143905639648e+00	1.457899928092956543e+00	2.689401626586914062e+00	5.964042544364929199e-01	5.808268785476684570e-01	-2.969107627868652344e+00	-1.252794384956359863e+00
5.702939629554748535e-01	-3.482319414615631104e-01	2.998201608657836914e+00	2.360538393259048462e-01	-1.147397384047508240e-01	1.529411792755126953e+00	1.872216612100601196e-01	5.461559295654296875e-01	-1.809585452079772949e+00	-1.325086951255798340e+00
3.986507952213287354e-01	6.875631809234619141e-01	1.195207118988037109e+00	1.050326153635978699e-01	-1.499585658311843872e-01	-3.251782655715942383e-01	2.276563197374343872e-01	1.516053080558776855e+00	2.463831156492233276e-01	2.408596873283386230e-01
1.575953841209411621e+00	-1.077579975128173828e+00	4.288109302520751953e+00	9.725205898284912109e-01	-7.276791930198669434e-01	8.424590229988098145e-01	3.564721822738647461e+00	1.744347095489501953e+00	7.953845858573913574e-01	-2.799221754074096680e+00
9.484715461730957031e-01	-2.581895887851715088e-01	2.661907672882080078e+00	5.061206817626953125e-01	1.315610289573669434e+00	1.012463688850402832e+00	2.978374958038330078e-01	-1.415328621864318848e+00	-9.207426905632019043e-01	-1.719251632690429688e+00
-7.167115807533264160e-01	1.095157787203788757e-01	1.902822136878967285e+00	-7.249222137033939362e-03	-1.075522303581237793e-01	-6.496412307024002075e-02	2.675631642341613770e-01	1.286925673484802246e+00	-1.486629247665405273e+00	-2.010361194610595703e+00
-2.739013545215129852e-02	1.886366009712219238e+00	6.478120088577270508e-01	7.439933419227600098e-01	8.934577107429504395e-01	1.209305882453918457e+00	4.095361530780792236e-01	1.719925999641418457e+00	8.503152132034301758e-01	4.715717434883117676e-01
-1.539039891213178635e-02	1.287367820739746094e+00	3.269702196121215820e-02	5.942427515983581543e-01	7.667617797851562500e-01	8.678565621376037598e-01	8.167629241943359375e-01	3.366082608699798584e-01	2.611380517482757568e-01	1.805493235588073730e-01
-1.153407096862792969e-01	1.978260278701782227e+00	9.506917595863342285e-01	1.688208818435668945e+00	1.204939484596252441e+00	2.440575838088989258e+00	1.127167791128158569e-01	5.819374918937683105e-01	-2.535573959350585938e+00	-2.490302801132202148e+00
7.235592007637023926e-01	5.862432122230529785e-01	8.332737684249877930e-01	5.493265390396118164e-01	1.256065368652343750e+00	1.661081433296203613e+00	-1.243978217244148254e-01	2.220851898193359375e+00	7.333194613456726074e-01	2.475173175334930420e-01
1.196097861975431442e-02	6.099761128425598145e-01	-9.962361305952072144e-03	8.796868920326232910e-01	8.085741996765136719e-01	-8.889259696006774902e-01	8.626858592033386230e-01	2.486103624105453491e-01	3.735592365264892578e-01	-6.998847126960754395e-01
3.012143075466156006e-01	1.047345995903015137e-01	5.350667238235473633e-01	1.012240171432495117e+00	8.097694069147109985e-02	-5.247220993041992188e-01	-2.392723970115184784e-02	7.236829400062561035e-01	-8.316382765769958496e-01	-1.891029775142669678e-01
-6.783939152956008911e-02	-5.984416604042053223e-01	-2.113284319639205933e-01	5.518619418144226074e-01	6.959241628646850586e-01	1.625046879053115845e-01	6.772727370262145996e-01	7.206950187683105469e-01	-1.236851215362548828e+00	-3.659017682075500488e-01
9.195233583450317383e-01	5.143669843673706055e-01	2.559661626815795898e+00	-4.962444305419921875e-01	1.871470808982849121e+00	-6.032919287681579590e-01	-3.702793121337890625e-01	1.063103556632995605e+00	3.521299660205841064e-01	1.140817761421203613e+00
